  2.1440  2.1095  5.0000  0.531668E+00  0.344210E-01  0.686031E+06  0.000000E+00  0.000000E+00  0.686031E+06  0.000000E+00  0.000000E+00
  2.1440  2.1085  5.0000  0.516447E+00  0.344047E-01  0.647333E+06  0.000000E+00  0.000000E+00  0.647333E+06  0.000000E+00  0.000000E+00
  2.1440  2.1075  5.0000  0.502061E+00  0.343884E-01  0.612870E+06  0.000000E+00  0.000000E+00  0.612870E+06  0.000000E+00  0.000000E+00
  2.1440  2.1065  5.0000  0.488439E+00  0.343721E-01  0.581971E+06  0.000000E+00  0.000000E+00  0.581971E+06  0.000000E+00  0.000000E+00
  2.1440  2.1055  5.0000  0.475527E+00  0.343557E-01  0.554119E+06  0.000000E+00  0.000000E+00  0.554119E+06  0.000000E+00  0.000000E+00
  2.1440  2.1045  5.0000  0.463269E+00  0.343394E-01  0.528876E+06  0.000000E+00  0.000000E+00  0.528876E+06  0.000000E+00  0.000000E+00
  2.1440  2.1035  5.0000  0.451614E+00  0.343231E-01  0.505885E+06  0.000000E+00  0.000000E+00  0.505885E+06  0.000000E+00  0.000000E+00
  2.1440  2.1025  5.0000  0.440523E+00  0.343068E-01  0.484863E+06  0.000000E+00  0.000000E+00  0.484863E+06  0.000000E+00  0.000000E+00
  2.1440  2.1015  5.0000  0.429954E+00  0.342905E-01  0.465562E+06  0.000000E+00  0.000000E+00  0.465562E+06  0.000000E+00  0.000000E+00
  2.1440  2.1005  5.0000  0.419871E+00  0.342741E-01  0.447777E+06  0.000000E+00  0.000000E+00  0.447777E+06  0.000000E+00  0.000000E+00
  2.1440  2.0995  5.0000  0.410238E+00  0.342578E-01  0.431332E+06  0.000000E+00  0.000000E+00  0.431332E+06  0.000000E+00  0.000000E+00
  2.1440  2.0985  5.0000  0.401032E+00  0.342415E-01  0.416086E+06  0.000000E+00  0.000000E+00  0.416086E+06  0.000000E+00  0.000000E+00
  2.1440  2.0975  5.0000  0.392221E+00  0.342252E-01  0.401910E+06  0.000000E+00  0.000000E+00  0.401910E+06  0.000000E+00  0.000000E+00
  2.1440  2.0965  5.0000  0.383779E+00  0.342089E-01  0.388689E+06  0.000000E+00  0.000000E+00  0.388689E+06  0.000000E+00  0.000000E+00
  2.1440  2.0955  5.0000  0.375688E+00  0.341926E-01  0.376336E+06  0.000000E+00  0.000000E+00  0.376336E+06  0.000000E+00  0.000000E+00
  2.1440  2.0945  5.0000  0.367923E+00  0.341762E-01  0.364764E+06  0.000000E+00  0.000000E+00  0.364764E+06  0.000000E+00  0.000000E+00
  2.1440  2.0935  5.0000  0.360464E+00  0.341599E-01  0.353899E+06  0.000000E+00  0.000000E+00  0.353899E+06  0.000000E+00  0.000000E+00
  2.1440  2.0925  5.0000  0.353296E+00  0.341436E-01  0.343682E+06  0.000000E+00  0.000000E+00  0.343682E+06  0.000000E+00  0.000000E+00
  2.1440  2.0915  5.0000  0.346402E+00  0.341273E-01  0.334054E+06  0.000000E+00  0.000000E+00  0.334054E+06  0.000000E+00  0.000000E+00
  2.1440  2.0905  5.0000  0.339765E+00  0.341110E-01  0.324966E+06  0.000000E+00  0.000000E+00  0.324966E+06  0.000000E+00  0.000000E+00
  2.1440  2.0895  5.0000  0.333370E+00  0.340947E-01  0.316370E+06  0.000000E+00  0.000000E+00  0.316370E+06  0.000000E+00  0.000000E+00
  2.1440  2.0885  5.0000  0.327207E+00  0.340783E-01  0.308231E+06  0.000000E+00  0.000000E+00  0.308231E+06  0.000000E+00  0.000000E+00
  2.1440  2.0875  5.0000  0.321262E+00  0.340620E-01  0.300512E+06  0.000000E+00  0.000000E+00  0.300512E+06  0.000000E+00  0.000000E+00
  2.1440  2.0865  5.0000  0.315523E+00  0.340457E-01  0.293180E+06  0.000000E+00  0.000000E+00  0.293180E+06  0.000000E+00  0.000000E+00
  2.1440  2.0855  5.0000  0.309981E+00  0.340294E-01  0.286208E+06  0.000000E+00  0.000000E+00  0.286208E+06  0.000000E+00  0.000000E+00
  2.1440  2.0845  5.0000  0.304626E+00  0.340131E-01  0.279569E+06  0.000000E+00  0.000000E+00  0.279569E+06  0.000000E+00  0.000000E+00
  2.1440  2.0835  5.0000  0.299446E+00  0.339968E-01  0.273296E+06  0.000000E+00  0.000000E+00  0.273296E+06  0.000000E+00  0.000000E+00
  2.1440  2.0825  5.0000  0.294436E+00  0.339804E-01  0.267255E+06  0.000000E+00  0.000000E+00  0.267255E+06  0.000000E+00  0.000000E+00
  2.1440  2.0815  5.0000  0.289586E+00  0.339641E-01  0.261425E+06  0.000000E+00  0.000000E+00  0.261425E+06  0.000000E+00  0.000000E+00
  2.1440  2.0805  5.0000  0.284888E+00  0.339478E-01  0.255903E+06  0.000000E+00  0.000000E+00  0.255903E+06  0.000000E+00  0.000000E+00
  2.1440  2.0795  5.0000  0.280337E+00  0.339315E-01  0.250617E+06  0.000000E+00  0.000000E+00  0.250617E+06  0.000000E+00  0.000000E+00
  2.1440  2.0785  5.0000  0.275924E+00  0.339152E-01  0.245551E+06  0.000000E+00  0.000000E+00  0.245551E+06  0.000000E+00  0.000000E+00
  2.1440  2.0775  5.0000  0.271645E+00  0.338989E-01  0.240692E+06  0.000000E+00  0.000000E+00  0.240692E+06  0.000000E+00  0.000000E+00
  2.1440  2.0765  5.0000  0.267491E+00  0.338825E-01  0.236026E+06  0.000000E+00  0.000000E+00  0.236026E+06  0.000000E+00  0.000000E+00
  2.1440  2.0755  5.0000  0.263459E+00  0.338662E-01  0.231544E+06  0.000000E+00  0.000000E+00  0.231544E+06  0.000000E+00  0.000000E+00
  2.1440  2.0745  5.0000  0.259544E+00  0.338499E-01  0.227234E+06  0.000000E+00  0.000000E+00  0.227234E+06  0.000000E+00  0.000000E+00
  2.1440  2.0735  5.0000  0.255738E+00  0.338336E-01  0.223085E+06  0.000000E+00  0.000000E+00  0.223085E+06  0.000000E+00  0.000000E+00
  2.1440  2.0725  5.0000  0.252040E+00  0.338173E-01  0.219090E+06  0.000000E+00  0.000000E+00  0.219090E+06  0.000000E+00  0.000000E+00
  2.1440  2.0715  5.0000  0.248444E+00  0.338010E-01  0.215240E+06  0.000000E+00  0.000000E+00  0.215240E+06  0.000000E+00  0.000000E+00
  2.1440  2.0705  5.0000  0.244945E+00  0.337846E-01  0.211527E+06  0.000000E+00  0.000000E+00  0.211527E+06  0.000000E+00  0.000000E+00
  2.1440  2.0695  5.0000  0.241541E+00  0.337683E-01  0.207990E+06  0.000000E+00  0.000000E+00  0.207990E+06  0.000000E+00  0.000000E+00
  2.1440  2.0685  5.0000  0.238226E+00  0.337520E-01  0.204483E+06  0.000000E+00  0.000000E+00  0.204483E+06  0.000000E+00  0.000000E+00
  2.1440  2.0675  5.0000  0.234999E+00  0.337357E-01  0.201140E+06  0.000000E+00  0.000000E+00  0.201140E+06  0.000000E+00  0.000000E+00
  2.1440  2.0665  5.0000  0.231854E+00  0.337194E-01  0.197907E+06  0.000000E+00  0.000000E+00  0.197907E+06  0.000000E+00  0.000000E+00
  2.1440  2.0655  5.0000  0.228790E+00  0.337030E-01  0.194780E+06  0.000000E+00  0.000000E+00  0.194780E+06  0.000000E+00  0.000000E+00
  2.1440  2.0645  5.0000  0.225803E+00  0.336867E-01  0.191753E+06  0.000000E+00  0.000000E+00  0.191753E+06  0.000000E+00  0.000000E+00
  2.1440  2.0635  5.0000  0.222889E+00  0.336704E-01  0.188822E+06  0.000000E+00  0.000000E+00  0.188822E+06  0.000000E+00  0.000000E+00
  2.1440  2.0625  5.0000  0.220048E+00  0.336541E-01  0.185982E+06  0.000000E+00  0.000000E+00  0.185982E+06  0.000000E+00  0.000000E+00
  2.1440  2.0615  5.0000  0.217276E+00  0.336378E-01  0.183228E+06  0.000000E+00  0.000000E+00  0.183228E+06  0.000000E+00  0.000000E+00
  2.1440  2.0605  5.0000  0.214569E+00  0.336215E-01  0.180558E+06  0.000000E+00  0.000000E+00  0.180558E+06  0.000000E+00  0.000000E+00
  2.1440  2.0595  5.0000  0.211927E+00  0.336051E-01  0.177966E+06  0.000000E+00  0.000000E+00  0.177966E+06  0.000000E+00  0.000000E+00
  2.1440  2.0585  5.0000  0.209347E+00  0.335888E-01  0.175451E+06  0.000000E+00  0.000000E+00  0.175451E+06  0.000000E+00  0.000000E+00
  2.1440  2.0575  5.0000  0.206826E+00  0.335725E-01  0.173007E+06  0.000000E+00  0.000000E+00  0.173007E+06  0.000000E+00  0.000000E+00
  2.1440  2.0565  5.0000  0.204363E+00  0.335562E-01  0.170634E+06  0.000000E+00  0.000000E+00  0.170634E+06  0.000000E+00  0.000000E+00
  2.1440  2.0555  5.0000  0.201955E+00  0.335399E-01  0.168326E+06  0.000000E+00  0.000000E+00  0.168326E+06  0.000000E+00  0.000000E+00
  2.1440  2.0545  5.0000  0.199602E+00  0.335236E-01  0.166083E+06  0.000000E+00  0.000000E+00  0.166083E+06  0.000000E+00  0.000000E+00
  2.1440  2.0535  5.0000  0.197300E+00  0.335072E-01  0.163899E+06  0.000000E+00  0.000000E+00  0.163899E+06  0.000000E+00  0.000000E+00
  2.1440  2.0525  5.0000  0.195049E+00  0.334909E-01  0.161775E+06  0.000000E+00  0.000000E+00  0.161775E+06  0.000000E+00  0.000000E+00
  2.1440  2.0515  5.0000  0.192846E+00  0.334746E-01  0.159707E+06  0.000000E+00  0.000000E+00  0.159707E+06  0.000000E+00  0.000000E+00
  2.1440  2.0505  5.0000  0.190690E+00  0.334583E-01  0.157693E+06  0.000000E+00  0.000000E+00  0.157693E+06  0.000000E+00  0.000000E+00
  2.1440  2.0495  5.0000  0.188581E+00  0.334420E-01  0.155730E+06  0.000000E+00  0.000000E+00  0.155730E+06  0.000000E+00  0.000000E+00
  2.1440  2.0485  5.0000  0.186515E+00  0.334257E-01  0.153818E+06  0.000000E+00  0.000000E+00  0.153818E+06  0.000000E+00  0.000000E+00
  2.1440  2.0475  5.0000  0.184492E+00  0.334093E-01  0.151953E+06  0.000000E+00  0.000000E+00  0.151953E+06  0.000000E+00  0.000000E+00
  2.1440  2.0465  5.0000  0.182511E+00  0.333930E-01  0.150135E+06  0.000000E+00  0.000000E+00  0.150135E+06  0.000000E+00  0.000000E+00
  2.1440  2.0455  5.0000  0.180570E+00  0.333767E-01  0.148362E+06  0.000000E+00  0.000000E+00  0.148362E+06  0.000000E+00  0.000000E+00
  2.1440  2.0445  5.0000  0.178668E+00  0.333604E-01  0.146631E+06  0.000000E+00  0.000000E+00  0.146631E+06  0.000000E+00  0.000000E+00
  2.1440  2.0435  5.0000  0.176803E+00  0.333441E-01  0.144941E+06  0.000000E+00  0.000000E+00  0.144941E+06  0.000000E+00  0.000000E+00
  2.1440  2.0425  5.0000  0.174976E+00  0.333278E-01  0.143291E+06  0.000000E+00  0.000000E+00  0.143291E+06  0.000000E+00  0.000000E+00
  2.1440  2.0415  5.0000  0.173184E+00  0.333114E-01  0.141680E+06  0.000000E+00  0.000000E+00  0.141680E+06  0.000000E+00  0.000000E+00
  2.1440  2.0405  5.0000  0.171426E+00  0.332951E-01  0.140106E+06  0.000000E+00  0.000000E+00  0.140106E+06  0.000000E+00  0.000000E+00
  2.1440  2.0395  5.0000  0.169703E+00  0.332788E-01  0.138568E+06  0.000000E+00  0.000000E+00  0.138568E+06  0.000000E+00  0.000000E+00
  2.1440  2.0385  5.0000  0.168012E+00  0.332625E-01  0.137064E+06  0.000000E+00  0.000000E+00  0.137064E+06  0.000000E+00  0.000000E+00
  2.1440  2.0375  5.0000  0.166352E+00  0.332462E-01  0.135594E+06  0.000000E+00  0.000000E+00  0.135594E+06  0.000000E+00  0.000000E+00
  2.1440  2.0365  5.0000  0.164724E+00  0.332299E-01  0.134156E+06  0.000000E+00  0.000000E+00  0.134156E+06  0.000000E+00  0.000000E+00
  2.1440  2.0355  5.0000  0.163126E+00  0.332135E-01  0.132749E+06  0.000000E+00  0.000000E+00  0.132749E+06  0.000000E+00  0.000000E+00
  2.1440  2.0345  5.0000  0.161557E+00  0.331972E-01  0.131373E+06  0.000000E+00  0.000000E+00  0.131373E+06  0.000000E+00  0.000000E+00
  2.1440  2.0335  5.0000  0.160016E+00  0.331809E-01  0.130026E+06  0.000000E+00  0.000000E+00  0.130026E+06  0.000000E+00  0.000000E+00
  2.1440  2.0325  5.0000  0.158503E+00  0.331646E-01  0.128707E+06  0.000000E+00  0.000000E+00  0.128707E+06  0.000000E+00  0.000000E+00
  2.1440  2.0315  5.0000  0.157017E+00  0.331483E-01  0.127416E+06  0.000000E+00  0.000000E+00  0.127416E+06  0.000000E+00  0.000000E+00
  2.1440  2.0305  5.0000  0.155557E+00  0.331319E-01  0.126151E+06  0.000000E+00  0.000000E+00  0.126151E+06  0.000000E+00  0.000000E+00
  2.1440  2.0295  5.0000  0.154122E+00  0.331156E-01  0.124913E+06  0.000000E+00  0.000000E+00  0.124913E+06  0.000000E+00  0.000000E+00
  2.1440  2.0285  5.0000  0.152713E+00  0.330993E-01  0.123725E+06  0.000000E+00  0.000000E+00  0.123725E+06  0.000000E+00  0.000000E+00
  2.1440  2.0275  5.0000  0.151327E+00  0.330830E-01  0.122535E+06  0.000000E+00  0.000000E+00  0.122535E+06  0.000000E+00  0.000000E+00
  2.1440  2.0265  5.0000  0.149965E+00  0.330667E-01  0.121369E+06  0.000000E+00  0.000000E+00  0.121369E+06  0.000000E+00  0.000000E+00
  2.1440  2.0255  5.0000  0.148626E+00  0.330504E-01  0.120226E+06  0.000000E+00  0.000000E+00  0.120226E+06  0.000000E+00  0.000000E+00
  2.1440  2.0245  5.0000  0.147310E+00  0.330340E-01  0.119104E+06  0.000000E+00  0.000000E+00  0.119104E+06  0.000000E+00  0.000000E+00
  2.1440  2.0235  5.0000  0.146015E+00  0.330177E-01  0.118005E+06  0.000000E+00  0.000000E+00  0.118005E+06  0.000000E+00  0.000000E+00
  2.1440  2.0225  5.0000  0.144742E+00  0.330014E-01  0.116926E+06  0.000000E+00  0.000000E+00  0.116926E+06  0.000000E+00  0.000000E+00
  2.1440  2.0215  5.0000  0.143489E+00  0.329851E-01  0.115867E+06  0.000000E+00  0.000000E+00  0.115867E+06  0.000000E+00  0.000000E+00
  2.1440  2.0205  5.0000  0.142257E+00  0.329688E-01  0.114829E+06  0.000000E+00  0.000000E+00  0.114829E+06  0.000000E+00  0.000000E+00
  2.1440  2.0195  5.0000  0.141044E+00  0.329525E-01  0.113786E+06  0.000000E+00  0.000000E+00  0.113786E+06  0.000000E+00  0.000000E+00
  2.1440  2.0185  5.0000  0.139851E+00  0.329361E-01  0.112786E+06  0.000000E+00  0.000000E+00  0.112786E+06  0.000000E+00  0.000000E+00
  2.1440  2.0175  5.0000  0.138677E+00  0.329198E-01  0.111803E+06  0.000000E+00  0.000000E+00  0.111803E+06  0.000000E+00  0.000000E+00
  2.1440  2.0165  5.0000  0.137521E+00  0.329035E-01  0.110838E+06  0.000000E+00  0.000000E+00  0.110838E+06  0.000000E+00  0.000000E+00
  2.1440  2.0155  5.0000  0.136383E+00  0.328872E-01  0.109891E+06  0.000000E+00  0.000000E+00  0.109891E+06  0.000000E+00  0.000000E+00
  2.1440  2.0145  5.0000  0.135263E+00  0.328709E-01  0.108960E+06  0.000000E+00  0.000000E+00  0.108960E+06  0.000000E+00  0.000000E+00
  2.1440  2.0135  5.0000  0.134160E+00  0.328546E-01  0.108046E+06  0.000000E+00  0.000000E+00  0.108046E+06  0.000000E+00  0.000000E+00
  2.1440  2.0125  5.0000  0.133074E+00  0.328382E-01  0.107147E+06  0.000000E+00  0.000000E+00  0.107147E+06  0.000000E+00  0.000000E+00
  2.1440  2.0115  5.0000  0.132003E+00  0.328219E-01  0.106264E+06  0.000000E+00  0.000000E+00  0.106264E+06  0.000000E+00  0.000000E+00
  2.1440  2.0105  5.0000  0.130950E+00  0.328056E-01  0.105396E+06  0.000000E+00  0.000000E+00  0.105396E+06  0.000000E+00  0.000000E+00
  2.1440  2.0095  5.0000  0.129911E+00  0.327893E-01  0.104543E+06  0.000000E+00  0.000000E+00  0.104543E+06  0.000000E+00  0.000000E+00
  2.1440  2.0085  5.0000  0.128889E+00  0.327730E-01  0.103704E+06  0.000000E+00  0.000000E+00  0.103704E+06  0.000000E+00  0.000000E+00
  2.1440  1.9885  5.0000  0.111193E+00  0.324466E-01  0.894506E+05  0.000000E+00  0.000000E+00  0.894506E+05  0.000000E+00  0.000000E+00
  2.1440  1.9685  5.0000  0.975303E-01  0.321203E-01  0.927818E+05  0.000000E+00  0.177661E+05  0.787742E+05  0.000000E+00  0.140075E+05
  2.1440  1.9485  5.0000  0.866633E-01  0.317939E-01  0.917511E+05  0.000000E+00  0.256746E+05  0.704786E+05  0.000000E+00  0.212725E+05
  2.1440  1.9285  5.0000  0.778133E-01  0.314676E-01  0.933690E+05  0.000000E+00  0.349966E+05  0.638492E+05  0.000000E+00  0.295198E+05
  2.1440  1.9085  5.0000  0.704665E-01  0.311413E-01  0.982072E+05  0.000000E+00  0.467030E+05  0.584323E+05  0.000000E+00  0.397749E+05
  2.1440  1.8885  5.0000  0.642699E-01  0.308149E-01  0.106786E+06  0.000000E+00  0.616988E+05  0.539260E+05  0.000000E+00  0.528600E+05
  2.1440  1.8685  5.0000  0.589730E-01  0.304886E-01  0.119121E+06  0.000000E+00  0.801327E+05  0.501216E+05  0.000000E+00  0.689990E+05
  2.1440  1.8485  5.0000  0.543931E-01  0.301622E-01  0.132939E+06  0.000000E+00  0.992294E+05  0.468696E+05  0.000000E+00  0.860692E+05
  2.1440  1.8285  5.0000  0.503938E-01  0.298359E-01  0.141875E+06  0.000000E+00  0.111259E+06  0.440609E+05  0.000000E+00  0.978138E+05
  2.1440  1.8085  5.0000  0.468714E-01  0.295095E-01  0.139242E+06  0.000000E+00  0.108604E+06  0.416132E+05  0.000000E+00  0.976291E+05
  2.1440  1.7885  5.0000  0.437452E-01  0.291832E-01  0.126265E+06  0.000000E+00  0.937275E+05  0.394641E+05  0.000000E+00  0.868009E+05
  2.1440  1.7685  5.0000  0.409521E-01  0.288569E-01  0.109982E+06  0.000000E+00  0.756648E+05  0.375645E+05  0.000000E+00  0.724174E+05
  2.1440  1.7485  5.0000  0.384415E-01  0.285305E-01  0.953621E+05  0.000000E+00  0.602115E+05  0.358760E+05  0.000000E+00  0.594861E+05
  2.1440  1.7285  5.0000  0.361726E-01  0.282042E-01  0.837846E+05  0.000000E+00  0.486423E+05  0.343677E+05  0.000000E+00  0.494169E+05
  2.1440  1.7085  5.0000  0.341121E-01  0.278778E-01  0.749687E+05  0.000000E+00  0.403586E+05  0.330147E+05  0.000000E+00  0.419540E+05
  2.1440  1.6885  5.0000  0.322325E-01  0.275515E-01  0.682760E+05  0.000000E+00  0.344712E+05  0.317966E+05  0.000000E+00  0.364794E+05
  2.1440  1.6685  5.0000  0.305110E-01  0.272251E-01  0.631432E+05  0.000000E+00  0.302625E+05  0.306966E+05  0.000000E+00  0.324466E+05
  2.1440  1.6485  5.0000  0.289286E-01  0.268988E-01  0.591561E+05  0.000000E+00  0.272334E+05  0.297007E+05  0.000000E+00  0.294554E+05
  2.1440  1.6285  5.0000  0.274689E-01  0.265725E-01  0.560298E+05  0.000000E+00  0.250537E+05  0.287970E+05  0.000000E+00  0.272328E+05
  2.1440  1.6085  5.0000  0.261182E-01  0.262461E-01  0.535724E+05  0.000000E+00  0.235095E+05  0.279758E+05  0.000000E+00  0.255966E+05
  2.1440  1.5885  5.0000  0.248648E-01  0.259198E-01  0.516567E+05  0.000000E+00  0.224656E+05  0.272285E+05  0.000000E+00  0.244282E+05
  2.1440  1.5685  5.0000  0.236985E-01  0.255934E-01  0.502021E+05  0.000000E+00  0.218403E+05  0.265481E+05  0.000000E+00  0.236540E+05
  2.1440  1.5485  5.0000  0.226105E-01  0.252671E-01  0.491612E+05  0.000000E+00  0.215888E+05  0.259283E+05  0.000000E+00  0.232328E+05
  2.1440  1.5285  5.0000  0.215933E-01  0.249407E-01  0.485099E+05  0.000000E+00  0.216928E+05  0.253639E+05  0.000000E+00  0.231460E+05
  2.1440  1.5085  5.0000  0.206401E-01  0.246144E-01  0.482392E+05  0.000000E+00  0.221486E+05  0.248502E+05  0.000000E+00  0.233890E+05
  2.1440  1.4885  5.0000  0.197450E-01  0.242881E-01  0.483425E+05  0.000000E+00  0.229522E+05  0.243834E+05  0.000000E+00  0.239590E+05
  2.1440  1.4685  5.0000  0.189030E-01  0.239617E-01  0.487914E+05  0.000000E+00  0.240701E+05  0.239626E+05  0.000000E+00  0.248288E+05
  2.1440  1.4485  5.0000  0.181094E-01  0.236354E-01  0.494813E+05  0.000000E+00  0.253858E+05  0.235770E+05  0.000000E+00  0.259043E+05
  2.1440  1.4285  5.0000  0.173601E-01  0.233090E-01  0.501886E+05  0.000000E+00  0.266207E+05  0.232319E+05  0.000000E+00  0.269568E+05
  2.1440  1.4085  5.0000  0.166516E-01  0.229827E-01  0.486095E+05  0.000000E+00  0.249433E+05  0.229223E+05  0.000000E+00  0.256872E+05
  2.1440  1.3885  5.0000  0.159806E-01  0.226563E-01  0.469158E+05  0.000000E+00  0.232605E+05  0.226464E+05  0.000000E+00  0.242694E+05
  2.1440  1.3685  5.0000  0.153442E-01  0.223300E-01  0.451700E+05  0.000000E+00  0.215352E+05  0.224025E+05  0.000000E+00  0.227675E+05
  2.1440  1.3485  5.0000  0.147398E-01  0.220037E-01  0.435117E+05  0.000000E+00  0.199231E+05  0.221891E+05  0.000000E+00  0.213226E+05
  2.1440  1.3285  5.0000  0.141651E-01  0.216773E-01  0.420259E+05  0.000000E+00  0.185063E+05  0.220050E+05  0.000000E+00  0.200208E+05
  2.1440  1.3085  5.0000  0.136179E-01  0.213510E-01  0.407260E+05  0.000000E+00  0.172911E+05  0.218493E+05  0.000000E+00  0.188767E+05
  2.1440  1.2885  5.0000  0.130962E-01  0.210246E-01  0.396051E+05  0.000000E+00  0.162592E+05  0.217210E+05  0.000000E+00  0.178841E+05
  2.1440  1.2685  5.0000  0.125984E-01  0.206983E-01  0.386492E+05  0.000000E+00  0.153907E+05  0.216196E+05  0.000000E+00  0.170296E+05
  2.1440  1.2485  5.0000  0.121228E-01  0.203719E-01  0.378484E+05  0.000000E+00  0.146718E+05  0.215444E+05  0.000000E+00  0.163040E+05
  2.1440  1.2285  5.0000  0.116680E-01  0.200456E-01  0.372024E+05  0.000000E+00  0.140965E+05  0.214951E+05  0.000000E+00  0.157073E+05
  2.1440  1.2085  5.0000  0.112327E-01  0.197193E-01  0.367114E+05  0.000000E+00  0.136677E+05  0.214716E+05  0.000000E+00  0.152398E+05
  2.1440  1.1885  5.0000  0.108156E-01  0.193929E-01  0.363876E+05  0.000000E+00  0.133952E+05  0.214749E+05  0.000000E+00  0.149128E+05
  2.1440  1.1685  5.0000  0.104156E-01  0.190666E-01  0.362330E+05  0.000000E+00  0.132839E+05  0.215024E+05  0.000000E+00  0.147306E+05
  2.1440  1.1485  5.0000  0.100316E-01  0.187402E-01  0.362179E+05  0.000000E+00  0.132917E+05  0.215558E+05  0.000000E+00  0.146620E+05
  2.1440  1.1285  5.0000  0.966280E-02  0.184139E-01  0.362097E+05  0.000000E+00  0.132554E+05  0.216346E+05  0.000000E+00  0.145751E+05
  2.1440  1.1085  5.0000  0.930823E-02  0.180875E-01  0.359506E+05  0.000000E+00  0.129218E+05  0.216979E+05  0.000000E+00  0.142527E+05
  2.1440  1.0885  5.0000  0.896709E-02  0.177612E-01  0.355005E+05  0.000000E+00  0.122286E+05  0.218746E+05  0.000000E+00  0.136259E+05
  2.1440  1.0685  5.0000  0.863865E-02  0.174349E-01  0.348931E+05  0.000000E+00  0.113892E+05  0.220363E+05  0.000000E+00  0.128569E+05
  2.1440  1.0485  5.0000  0.832219E-02  0.171085E-01  0.343437E+05  0.000000E+00  0.106013E+05  0.222268E+05  0.000000E+00  0.121169E+05
  2.1440  1.0285  5.0000  0.801708E-02  0.167822E-01  0.339103E+05  0.000000E+00  0.993315E+04  0.224473E+05  0.000000E+00  0.114630E+05
  2.1440  1.0085  5.0000  0.772272E-02  0.164558E-01  0.336130E+05  0.000000E+00  0.938480E+04  0.227019E+05  0.000000E+00  0.109111E+05
  2.1440  0.9885  5.0000  0.743855E-02  0.161295E-01  0.334322E+05  0.000000E+00  0.893467E+04  0.229867E+05  0.000000E+00  0.104455E+05
  2.1440  0.9685  5.0000  0.716405E-02  0.158031E-01  0.333485E+05  0.000000E+00  0.855877E+04  0.233027E+05  0.000000E+00  0.100458E+05
  2.1440  0.9485  5.0000  0.689873E-02  0.154768E-01  0.333557E+05  0.000000E+00  0.823756E+04  0.236580E+05  0.000000E+00  0.969772E+04
  2.1440  0.9285  5.0000  0.664215E-02  0.151505E-01  0.334402E+05  0.000000E+00  0.795684E+04  0.240518E+05  0.000000E+00  0.938843E+04
  2.1440  0.9085  5.0000  0.639387E-02  0.148241E-01  0.335960E+05  0.000000E+00  0.770668E+04  0.244865E+05  0.000000E+00  0.910943E+04
  2.1440  0.8885  5.0000  0.615350E-02  0.144978E-01  0.338189E+05  0.000000E+00  0.748015E+04  0.249651E+05  0.000000E+00  0.885387E+04
  2.1440  0.8685  5.0000  0.592067E-02  0.141714E-01  0.341093E+05  0.000000E+00  0.727234E+04  0.254905E+05  0.000000E+00  0.861885E+04
